SNO,Date,Time,SPEC,Voltage_V
1587,26-09-2025,15:15:41:948281,1.849,2.60
1588,26-09-2025,15:15:42:981279,1.818,2.59
1589,26-09-2025,15:15:44:014311,0.981,2.59
1590,26-09-2025,15:15:45:047282,2.190,2.60
1591,26-09-2025,15:15:46:080306,1.568,2.59
1592,26-09-2025,15:15:47:117798,1.002,2.59
1593,26-09-2025,15:15:48:163334,1.926,2.61
1594,26-09-2025,15:15:49:200305,1.455,2.58
1595,26-09-2025,15:15:50:233283,1.308,2.60
1596,26-09-2025,15:15:51:266334,2.166,2.59
1597,26-09-2025,15:15:52:300307,1.274,2.59
1598,26-09-2025,15:15:53:333305,1.450,2.59
1599,26-09-2025,15:15:54:368282,2.251,2.59
1600,26-09-2025,15:15:55:402281,1.488,2.59
1601,26-09-2025,15:15:56:436307,1.151,2.60
1602,26-09-2025,15:15:57:471300,2.062,2.59
1603,26-09-2025,15:15:58:505282,1.788,2.59
1604,26-09-2025,15:15:59:539281,0.941,2.58
1605,26-09-2025,15:16:00:572307,2.109,2.59
1606,26-09-2025,15:16:01:608375,2.003,2.59
1607,26-09-2025,15:16:02:642303,0.991,2.60
1608,26-09-2025,15:16:03:676288,1.587,2.59
1609,26-09-2025,15:16:04:709283,1.953,2.58
1610,26-09-2025,15:16:05:742306,0.928,2.59
1611,26-09-2025,15:16:06:776306,1.827,2.59
1612,26-09-2025,15:16:07:810282,1.929,2.59
1613,26-09-2025,15:16:08:845307,1.049,2.59
1614,26-09-2025,15:16:09:879281,1.501,2.60
1615,26-09-2025,15:16:10:913307,2.127,2.59
1616,26-09-2025,15:16:11:947282,1.201,2.59
1617,26-09-2025,15:16:12:981283,1.388,2.59
1618,26-09-2025,15:16:14:014317,2.099,2.59
1619,26-09-2025,15:16:15:048281,1.146,2.60
1620,26-09-2025,15:16:16:083306,1.288,2.59
1621,26-09-2025,15:16:17:117283,2.244,2.58
1622,26-09-2025,15:16:18:150281,1.271,2.60
1623,26-09-2025,15:16:19:184300,1.330,2.59
1624,26-09-2025,15:16:20:218372,2.212,2.55
1625,26-09-2025,15:16:21:252282,1.404,2.61
1626,26-09-2025,15:16:22:287305,1.091,2.60
1627,26-09-2025,15:16:23:324546,1.611,2.58
1628,26-09-2025,15:16:24:359299,2.167,2.59
1629,26-09-2025,15:16:25:394281,1.461,2.59
1630,26-09-2025,15:16:26:428305,1.185,2.59
1631,26-09-2025,15:16:27:462282,2.248,2.58
1632,26-09-2025,15:16:28:496305,1.570,2.58
1633,26-09-2025,15:16:29:532306,0.931,2.59
1634,26-09-2025,15:16:30:566281,1.800,2.59
1635,26-09-2025,15:16:31:600283,1.930,2.59
1636,26-09-2025,15:16:32:669395,1.413,2.60
1637,26-09-2025,15:16:33:703305,2.167,2.59
1638,26-09-2025,15:16:34:737281,1.289,2.59
1639,26-09-2025,15:16:35:770306,1.462,2.59
1640,26-09-2025,15:16:36:805280,2.235,2.59
1641,26-09-2025,15:16:37:838281,1.286,2.59
1642,26-09-2025,15:16:38:871305,1.457,2.58
1643,26-09-2025,15:16:39:904306,2.062,2.58
1644,26-09-2025,15:16:40:961300,1.661,2.59
1645,26-09-2025,15:16:41:994306,1.131,2.59
1646,26-09-2025,15:16:43:027307,2.253,2.59
1647,26-09-2025,15:16:44:066304,2.184,2.59
1648,26-09-2025,15:16:45:100279,1.359,2.59
1649,26-09-2025,15:16:46:133281,1.380,2.59
1650,26-09-2025,15:16:47:166305,2.135,2.60
1651,26-09-2025,15:16:48:200370,1.256,2.59
1652,26-09-2025,15:16:49:234381,1.305,2.59
1653,26-09-2025,15:16:50:268748,2.251,2.59
1654,26-09-2025,15:16:51:304305,1.786,2.58
1655,26-09-2025,15:16:52:338584,0.941,2.60
1656,26-09-2025,15:16:53:375304,1.321,2.59
1657,26-09-2025,15:16:54:409306,2.243,2.58
1658,26-09-2025,15:16:55:443280,1.460,2.59
1659,26-09-2025,15:16:56:477306,1.166,2.59
1660,26-09-2025,15:16:57:513305,1.885,2.59
1661,26-09-2025,15:16:58:547281,1.906,2.60
1662,26-09-2025,15:16:59:581280,0.947,2.59
1663,26-09-2025,15:17:00:615306,1.679,2.59
1664,26-09-2025,15:17:01:649281,2.025,2.58
1665,26-09-2025,15:17:02:682397,0.952,2.54
1666,26-09-2025,15:17:03:716758,1.599,2.59
1667,26-09-2025,15:17:04:753305,2.246,2.59
1668,26-09-2025,15:17:05:787304,1.593,2.59
1669,26-09-2025,15:17:06:821306,1.067,2.58
1670,26-09-2025,15:17:07:855280,2.159,2.60
1671,26-09-2025,15:17:08:888281,1.596,2.59
1672,26-09-2025,15:17:09:921305,1.199,2.59
1673,26-09-2025,15:17:10:959300,1.555,2.59
1674,26-09-2025,15:17:11:994305,2.187,2.58
1675,26-09-2025,15:17:13:028306,1.365,2.60
1676,26-09-2025,15:17:14:062306,1.263,2.59
1677,26-09-2025,15:17:15:096305,2.251,2.59
1678,26-09-2025,15:17:16:130322,1.504,2.59
1679,26-09-2025,15:17:17:164301,1.146,2.59
1680,26-09-2025,15:17:18:198281,2.230,2.59
1681,26-09-2025,15:17:19:233282,1.766,2.60
1682,26-09-2025,15:17:20:266306,1.068,2.59
1683,26-09-2025,15:17:21:300283,2.184,2.59
1684,26-09-2025,15:17:22:334306,1.704,2.60
1685,26-09-2025,15:17:23:368307,0.997,2.59
1686,26-09-2025,15:17:24:402282,2.062,2.60
1687,26-09-2025,15:17:25:435317,1.620,2.59
1688,26-09-2025,15:17:26:475304,1.536,2.59
1689,26-09-2025,15:17:27:509318,1.131,2.59
1690,26-09-2025,15:17:28:543319,2.248,2.59
1691,26-09-2025,15:17:29:604304,2.223,2.58
1692,26-09-2025,15:17:30:638306,1.629,2.59
1693,26-09-2025,15:17:31:672283,1.071,2.59
1694,26-09-2025,15:17:32:707307,1.998,2.58
1695,26-09-2025,15:17:33:741315,1.804,2.59
1696,26-09-2025,15:17:34:775304,0.941,2.59
1697,26-09-2025,15:17:35:809282,1.945,2.59
1698,26-09-2025,15:17:36:842306,1.696,2.60
1699,26-09-2025,15:17:37:875307,1.148,2.58
1700,26-09-2025,15:17:38:908307,2.235,2.59
1701,26-09-2025,15:17:39:943283,1.552,2.58
1702,26-09-2025,15:17:40:977306,1.135,2.59
1703,26-09-2025,15:17:42:011306,2.240,2.59
1704,26-09-2025,15:17:43:044516,1.408,2.58
1705,26-09-2025,15:17:44:081306,0.923,2.59
1706,26-09-2025,15:17:45:114281,2.060,2.59
1707,26-09-2025,15:17:46:147772,1.673,2.59
1708,26-09-2025,15:17:47:183304,0.939,2.59
1709,26-09-2025,15:17:48:217503,1.819,2.57
1710,26-09-2025,15:17:49:254304,2.227,2.59
1711,26-09-2025,15:17:50:291303,1.833,2.59
1712,26-09-2025,15:17:51:325362,0.927,2.62
1713,26-09-2025,15:17:52:362302,1.388,2.58
1714,26-09-2025,15:17:53:396395,2.178,2.59
1715,26-09-2025,15:17:54:435303,1.991,2.58
1716,26-09-2025,15:17:55:469280,0.964,2.59
1717,26-09-2025,15:17:56:502306,1.878,2.58
1718,26-09-2025,15:17:57:536281,1.861,2.59
1719,26-09-2025,15:17:58:570282,0.928,2.58
1720,26-09-2025,15:17:59:605305,1.706,2.60
1721,26-09-2025,15:18:00:639281,1.962,2.59
1722,26-09-2025,15:18:01:674305,1.060,2.59
1723,26-09-2025,15:18:02:708306,1.560,2.59
1724,26-09-2025,15:18:03:742280,2.048,2.60
1725,26-09-2025,15:18:04:775336,0.929,2.62
1726,26-09-2025,15:18:05:812304,1.276,2.59
1727,26-09-2025,15:18:06:848306,2.192,2.58
1728,26-09-2025,15:18:07:884299,1.914,2.58
1729,26-09-2025,15:18:08:918281,0.928,2.59
1730,26-09-2025,15:18:09:951279,2.082,2.59
1731,26-09-2025,15:18:10:984306,1.567,2.59
1732,26-09-2025,15:18:12:018281,1.153,2.60
1733,26-09-2025,15:18:13:072359,2.244,2.59
1734,26-09-2025,15:18:14:106303,1.480,2.59
1735,26-09-2025,15:18:15:141282,1.081,2.60
1736,26-09-2025,15:18:16:175305,2.228,2.59
1737,26-09-2025,15:18:17:209281,1.600,2.59
1738,26-09-2025,15:18:18:243280,1.098,2.59
1739,26-09-2025,15:18:19:276306,2.245,2.59
1740,26-09-2025,15:18:20:310281,1.409,2.60
1741,26-09-2025,15:18:21:344282,1.275,2.59
1742,26-09-2025,15:18:22:379305,2.238,2.59
1743,26-09-2025,15:18:23:413281,1.564,2.60
1744,26-09-2025,15:18:24:446305,1.260,2.59
1745,26-09-2025,15:18:25:480282,2.241,2.58
1746,26-09-2025,15:18:26:514763,1.424,2.60
1747,26-09-2025,15:18:27:553304,1.075,2.59
1748,26-09-2025,15:18:28:587333,1.507,2.59
1749,26-09-2025,15:18:29:622328,2.200,2.59
1750,26-09-2025,15:18:30:656300,1.298,2.59
1751,26-09-2025,15:18:31:689282,1.505,2.59
1752,26-09-2025,15:18:32:722281,1.980,2.60
1753,26-09-2025,15:18:33:755307,0.933,2.60
1754,26-09-2025,15:18:34:789301,1.871,2.58
1755,26-09-2025,15:18:35:822282,1.726,2.59
1756,26-09-2025,15:18:36:863285,1.778,2.60
1757,26-09-2025,15:18:37:898338,0.929,2.59
1758,26-09-2025,15:18:38:931280,2.003,2.60
1759,26-09-2025,15:18:39:964308,1.645,2.59
1760,26-09-2025,15:18:41:001302,0.986,2.59
1761,26-09-2025,15:18:42:034308,1.795,2.59
1762,26-09-2025,15:18:43:069306,2.009,2.60
1763,26-09-2025,15:18:44:103448,0.961,2.57
1764,26-09-2025,15:18:45:140304,1.191,2.59
1765,26-09-2025,15:18:46:174283,2.252,2.59
1766,26-09-2025,15:18:47:235321,2.243,2.59
1767,26-09-2025,15:18:48:269310,1.474,2.59
1768,26-09-2025,15:18:49:306305,0.928,2.60
1769,26-09-2025,15:18:50:341284,1.642,2.59
1770,26-09-2025,15:18:51:375307,1.986,2.58
1771,26-09-2025,15:18:52:409283,0.958,2.60
1772,26-09-2025,15:18:53:443282,1.716,2.59
1773,26-09-2025,15:18:54:476414,1.840,2.61
1774,26-09-2025,15:18:55:510306,0.943,2.59
1775,26-09-2025,15:18:56:544283,1.985,2.59
1776,26-09-2025,15:18:57:600307,2.013,2.59
1777,26-09-2025,15:18:58:635302,1.158,2.59
1778,26-09-2025,15:18:59:669282,1.478,2.60
1779,26-09-2025,15:19:00:702284,1.996,2.59
1780,26-09-2025,15:19:01:735307,0.928,2.58
1781,26-09-2025,15:19:02:769389,1.870,2.59
1782,26-09-2025,15:19:03:803342,1.862,2.59
1783,26-09-2025,15:19:04:839307,1.091,2.59
1784,26-09-2025,15:19:05:873307,1.507,2.59
1785,26-09-2025,15:19:06:907284,2.102,2.60
1786,26-09-2025,15:19:07:941307,1.123,2.59
1787,26-09-2025,15:19:08:975315,1.461,2.58
1788,26-09-2025,15:19:10:009307,2.120,2.59
1789,26-09-2025,15:19:11:047304,1.834,2.59
1790,26-09-2025,15:19:12:082283,0.949,2.60
1791,26-09-2025,15:19:13:116307,1.689,2.58
1792,26-09-2025,15:19:14:150306,1.986,2.60
1793,26-09-2025,15:19:15:184283,0.978,2.59
1794,26-09-2025,15:19:16:217306,1.805,2.59
1795,26-09-2025,15:19:17:252305,2.035,2.58
1796,26-09-2025,15:19:18:288282,1.394,2.60
1797,26-09-2025,15:19:19:322307,1.260,2.60
1798,26-09-2025,15:19:20:356280,2.254,2.59
1799,26-09-2025,15:19:21:390282,1.459,2.58
1800,26-09-2025,15:19:22:459347,2.085,2.59
1801,26-09-2025,15:19:23:493324,1.741,2.59
1802,26-09-2025,15:19:24:527306,0.972,2.58
1803,26-09-2025,15:19:25:567318,1.046,2.60
1804,26-09-2025,15:19:26:604311,1.520,2.59
1805,26-09-2025,15:19:27:638301,2.062,2.59
1806,26-09-2025,15:19:28:695306,1.624,2.59
1807,26-09-2025,15:19:29:732563,0.997,2.60
1808,26-09-2025,15:19:30:767301,1.451,2.59
1809,26-09-2025,15:19:31:801307,2.153,2.59
1810,26-09-2025,15:19:32:836281,1.386,2.58
1811,26-09-2025,15:19:33:870313,1.276,2.60
1812,26-09-2025,15:19:34:906305,2.146,2.58
1813,26-09-2025,15:19:35:939307,1.537,2.59
1814,26-09-2025,15:19:36:983306,1.970,2.59
1815,26-09-2025,15:19:38:017306,0.949,2.59
1816,26-09-2025,15:19:39:050283,1.924,2.58
1817,26-09-2025,15:19:40:085283,1.932,2.59
1818,26-09-2025,15:19:41:119308,0.936,2.59
1819,26-09-2025,15:19:42:153307,1.806,2.59
1820,26-09-2025,15:19:43:190305,2.209,2.58
1821,26-09-2025,15:19:44:224308,1.280,2.59
1822,26-09-2025,15:19:45:258283,1.405,2.59
1823,26-09-2025,15:19:46:291309,2.022,2.59
1824,26-09-2025,15:19:47:326326,1.078,2.58
1825,26-09-2025,15:19:48:394376,2.140,2.59
1826,26-09-2025,15:19:49:428303,1.095,2.59
1827,26-09-2025,15:19:50:462418,1.582,2.58
1828,26-09-2025,15:19:51:499336,2.277,2.59
1829,26-09-2025,15:19:52:567305,1.156,2.59
1830,26-09-2025,15:19:53:603318,2.049,2.61
1831,26-09-2025,15:19:54:637307,1.702,2.60
1832,26-09-2025,15:19:55:671282,1.081,2.60
1833,26-09-2025,15:19:56:705494,2.242,2.61
1834,26-09-2025,15:19:57:739305,1.463,2.58
1835,26-09-2025,15:19:58:773304,1.289,2.58
1836,26-09-2025,15:19:59:807306,2.179,2.58
1837,26-09-2025,15:20:00:842315,1.332,2.60
1838,26-09-2025,15:20:01:876305,1.407,2.59
1839,26-09-2025,15:20:02:910308,2.098,2.59
1840,26-09-2025,15:20:03:944307,0.993,2.59
1841,26-09-2025,15:20:04:978308,1.738,2.58
1842,26-09-2025,15:20:06:012283,1.868,2.59
1843,26-09-2025,15:20:07:045307,1.076,2.59
1844,26-09-2025,15:20:08:081302,1.967,2.59
1845,26-09-2025,15:20:09:117477,1.974,2.62
1846,26-09-2025,15:20:10:154304,1.355,2.58
1847,26-09-2025,15:20:11:209306,1.237,2.60
1848,26-09-2025,15:20:12:243324,2.192,2.59
1849,26-09-2025,15:20:13:277301,1.148,2.59
1850,26-09-2025,15:20:14:331217,1.560,2.59
1851,26-09-2025,15:20:15:367301,2.198,2.65
1852,26-09-2025,15:20:16:401280,1.161,2.59
1853,26-09-2025,15:20:17:435282,1.539,2.58
1854,26-09-2025,15:20:18:468306,1.891,2.59
1855,26-09-2025,15:20:19:502307,0.944,2.59
1856,26-09-2025,15:20:20:537301,1.894,2.60
1857,26-09-2025,15:20:21:571301,1.772,2.60
1858,26-09-2025,15:20:22:607301,0.950,2.59
1859,26-09-2025,15:20:23:641301,1.832,2.58
1860,26-09-2025,15:20:24:678304,2.168,2.58
1861,26-09-2025,15:20:25:712305,1.150,2.60
1862,26-09-2025,15:20:26:746281,1.527,2.60
1863,26-09-2025,15:20:27:779307,1.922,2.60
1864,26-09-2025,15:20:28:814282,0.967,2.59
1865,26-09-2025,15:20:29:848307,1.714,2.59
1866,26-09-2025,15:20:30:881306,1.804,2.58
1867,26-09-2025,15:20:31:914283,1.084,2.59
1868,26-09-2025,15:20:32:947306,2.243,2.63
1869,26-09-2025,15:20:33:984313,1.831,2.60
1870,26-09-2025,15:20:35:018305,0.958,2.59
1871,26-09-2025,15:20:36:057307,1.164,2.58
1872,26-09-2025,15:20:37:091282,2.260,2.59
1873,26-09-2025,15:20:38:124308,1.268,2.59
1874,26-09-2025,15:20:39:158307,1.405,2.53
1875,26-09-2025,15:20:40:192307,2.130,2.59
1876,26-09-2025,15:20:41:226849,1.173,2.59
1877,26-09-2025,15:20:42:265311,0.927,2.60
1878,26-09-2025,15:20:43:302303,1.338,2.59
1879,26-09-2025,15:20:44:336517,2.198,2.59
1880,26-09-2025,15:20:45:373305,1.737,2.59
1881,26-09-2025,15:20:46:423305,1.622,2.59
1882,26-09-2025,15:20:47:457282,1.986,2.59
1883,26-09-2025,15:20:48:490309,0.941,2.59
1884,26-09-2025,15:20:49:524283,2.004,2.58
1885,26-09-2025,15:20:50:559285,1.868,2.58
1886,26-09-2025,15:20:51:592308,1.044,2.59
1887,26-09-2025,15:20:52:629415,1.616,2.61
1888,26-09-2025,15:20:53:699569,1.419,2.59
1889,26-09-2025,15:20:54:734310,1.159,2.59
1890,26-09-2025,15:20:55:768282,2.256,2.59
1891,26-09-2025,15:20:56:802309,1.441,2.60
1892,26-09-2025,15:20:57:838282,1.011,2.58
1893,26-09-2025,15:20:58:871283,2.249,2.59
1894,26-09-2025,15:20:59:904308,1.328,2.59
1895,26-09-2025,15:21:00:938308,1.364,2.59
1896,26-09-2025,15:21:01:972314,2.175,2.58
1897,26-09-2025,15:21:03:030305,1.844,2.58
1898,26-09-2025,15:21:04:066301,1.059,2.60
1899,26-09-2025,15:21:05:100308,1.563,2.59
1900,26-09-2025,15:21:06:137305,2.244,2.59
1901,26-09-2025,15:21:07:174305,1.970,2.60
1902,26-09-2025,15:21:08:208282,0.953,2.60
1903,26-09-2025,15:21:09:241542,1.899,2.62
1904,26-09-2025,15:21:10:311304,1.191,2.59
1905,26-09-2025,15:21:11:350654,0.947,2.59
1906,26-09-2025,15:21:12:388304,1.076,2.59
1907,26-09-2025,15:21:13:422283,2.218,2.58
1908,26-09-2025,15:21:14:456282,1.662,2.58
1909,26-09-2025,15:21:15:489308,1.164,2.59
1910,26-09-2025,15:21:16:523283,2.251,2.59
1911,26-09-2025,15:21:17:557308,1.572,2.59
1912,26-09-2025,15:21:18:593608,0.915,2.62
1913,26-09-2025,15:21:19:629305,1.482,2.60
1914,26-09-2025,15:21:20:664305,2.230,2.58
1915,26-09-2025,15:21:21:697801,1.217,2.61
1916,26-09-2025,15:21:22:732303,1.237,2.59
1917,26-09-2025,15:21:23:765284,2.182,2.59
1918,26-09-2025,15:21:24:798283,1.096,2.59
1919,26-09-2025,15:21:25:833308,1.313,2.59
1920,26-09-2025,15:21:26:889792,2.183,2.59
1921,26-09-2025,15:21:27:927740,2.197,2.60
1922,26-09-2025,15:21:28:961404,1.205,2.57
1923,26-09-2025,15:21:30:022306,1.277,2.60
1924,26-09-2025,15:21:31:055422,1.555,2.64
1925,26-09-2025,15:21:32:110306,2.154,2.60
1926,26-09-2025,15:21:33:145301,1.388,2.60
1927,26-09-2025,15:21:34:179283,1.300,2.60
1928,26-09-2025,15:21:35:213306,2.205,2.59
1929,26-09-2025,15:21:36:248303,1.475,2.59
1930,26-09-2025,15:21:37:282554,1.237,2.59
1931,26-09-2025,15:21:38:354302,2.042,2.59
1932,26-09-2025,15:21:39:390394,1.332,2.64
1933,26-09-2025,15:21:40:424306,1.355,2.59
1934,26-09-2025,15:21:41:458282,2.161,2.58
1935,26-09-2025,15:21:42:491307,0.982,2.60
1936,26-09-2025,15:21:43:528400,1.168,2.52
1937,26-09-2025,15:21:44:563765,2.210,2.60
1938,26-09-2025,15:21:45:599304,1.857,2.59
1939,26-09-2025,15:21:46:635303,1.054,2.59
1940,26-09-2025,15:21:47:672305,1.131,2.59
1941,26-09-2025,15:21:48:706307,2.258,2.58
1942,26-09-2025,15:21:49:740305,1.488,2.60
1943,26-09-2025,15:21:50:774283,1.225,2.59
1944,26-09-2025,15:21:51:807306,2.152,2.58
1945,26-09-2025,15:21:52:841412,1.191,2.57
1946,26-09-2025,15:21:53:880304,0.940,2.59
1947,26-09-2025,15:21:54:914283,1.830,2.59
1948,26-09-2025,15:21:55:947307,1.741,2.60
1949,26-09-2025,15:21:56:981308,1.016,2.59
1950,26-09-2025,15:21:58:016303,1.973,2.59
1951,26-09-2025,15:21:59:050307,1.767,2.60
1952,26-09-2025,15:22:00:088306,1.303,2.59
1953,26-09-2025,15:22:01:124306,1.079,2.59
1954,26-09-2025,15:22:02:186302,0.956,2.60
1955,26-09-2025,15:22:03:220301,2.085,2.60
1956,26-09-2025,15:22:04:254301,1.711,2.59
1957,26-09-2025,15:22:05:291305,1.020,2.60
1958,26-09-2025,15:22:06:326395,1.451,2.58
1959,26-09-2025,15:22:07:362324,2.252,2.59
1960,26-09-2025,15:22:08:396281,1.421,2.59
1961,26-09-2025,15:22:09:430753,1.302,2.59
1962,26-09-2025,15:22:10:468320,1.805,2.59
1963,26-09-2025,15:22:11:502306,1.868,2.61
1964,26-09-2025,15:22:12:536300,0.937,2.60
1965,26-09-2025,15:22:13:573306,1.433,2.58
1966,26-09-2025,15:22:14:609301,2.252,2.58
1967,26-09-2025,15:22:15:642282,1.302,2.60
1968,26-09-2025,15:22:16:675282,1.539,2.59
1969,26-09-2025,15:22:17:708743,1.991,2.59
1970,26-09-2025,15:22:18:746342,1.535,2.59
1971,26-09-2025,15:22:19:783305,0.943,2.59
1972,26-09-2025,15:22:20:816306,2.014,2.59
1973,26-09-2025,15:22:21:851307,1.884,2.59
1974,26-09-2025,15:22:22:885282,0.931,2.59
1975,26-09-2025,15:22:23:918284,2.145,2.58
1976,26-09-2025,15:22:24:951306,1.526,2.58
1977,26-09-2025,15:22:25:984282,1.326,2.58
1978,26-09-2025,15:22:27:017440,2.077,2.60
1979,26-09-2025,15:22:28:052306,1.276,2.59
1980,26-09-2025,15:22:29:091345,0.966,2.59
1981,26-09-2025,15:22:30:125308,1.711,2.59
1982,26-09-2025,15:22:31:159305,1.949,2.58
1983,26-09-2025,15:22:32:193308,0.937,2.58
1984,26-09-2025,15:22:33:227306,1.830,2.59
1985,26-09-2025,15:22:34:261285,1.858,2.59
1986,26-09-2025,15:22:35:295307,0.941,2.59
1987,26-09-2025,15:22:36:331308,1.603,2.58
1988,26-09-2025,15:22:37:365381,2.003,2.59
1989,26-09-2025,15:22:38:399307,0.945,2.59
1990,26-09-2025,15:22:39:433283,1.777,2.59
1991,26-09-2025,15:22:40:466284,1.767,2.60
1992,26-09-2025,15:22:41:500400,1.004,2.58
1993,26-09-2025,15:22:42:536307,1.729,2.60
1994,26-09-2025,15:22:43:570517,1.947,2.58
1995,26-09-2025,15:22:44:607315,1.380,2.58
1996,26-09-2025,15:22:45:642304,1.145,2.60
1997,26-09-2025,15:22:46:703307,1.106,2.59
1998,26-09-2025,15:22:47:738301,2.101,2.57
1999,26-09-2025,15:22:48:773304,1.862,2.60
2000,26-09-2025,15:22:49:810304,1.289,2.60
2001,26-09-2025,15:22:50:844308,1.337,2.58
2002,26-09-2025,15:22:51:878283,2.215,2.58
2003,26-09-2025,15:22:52:911309,1.106,2.59
2004,26-09-2025,15:22:53:948305,1.088,2.59
2005,26-09-2025,15:22:54:985307,1.635,2.59
2006,26-09-2025,15:22:56:030303,1.011,2.59
2007,26-09-2025,15:22:57:067302,1.548,2.60
2008,26-09-2025,15:22:58:102303,2.166,2.59
2009,26-09-2025,15:22:59:136309,1.208,2.59
2010,26-09-2025,15:23:00:173305,1.027,2.59
2011,26-09-2025,15:23:01:207284,2.182,2.59
2012,26-09-2025,15:23:02:240307,1.496,2.60
2013,26-09-2025,15:23:03:275304,1.085,2.58
2014,26-09-2025,15:23:04:312305,1.689,2.59
2015,26-09-2025,15:23:05:346304,1.967,2.59
2016,26-09-2025,15:23:06:380283,0.941,2.59
2017,26-09-2025,15:23:07:413308,2.001,2.59
2018,26-09-2025,15:23:08:447282,1.754,2.57
2019,26-09-2025,15:23:09:480308,1.125,2.60
2020,26-09-2025,15:23:10:516308,1.928,2.58
2021,26-09-2025,15:23:11:552308,2.057,2.58
2022,26-09-2025,15:23:12:585283,0.943,2.59
2023,26-09-2025,15:23:13:618284,2.036,2.58
2024,26-09-2025,15:23:14:651763,1.667,2.59
2025,26-09-2025,15:23:15:685308,1.110,2.58
2026,26-09-2025,15:23:16:719307,2.239,2.59
2027,26-09-2025,15:23:17:758306,2.174,2.59
2028,26-09-2025,15:23:18:792307,1.212,2.59
2029,26-09-2025,15:23:19:825308,1.604,2.59
2030,26-09-2025,15:23:20:858307,1.895,2.59
2031,26-09-2025,15:23:21:891283,1.000,2.60
2032,26-09-2025,15:23:22:924307,2.239,2.59
2033,26-09-2025,15:23:23:959306,1.661,2.60
2034,26-09-2025,15:23:24:995305,0.940,2.60
2035,26-09-2025,15:23:26:061302,1.658,2.59
2036,26-09-2025,15:23:27:098304,0.967,2.59
2037,26-09-2025,15:23:28:136305,1.104,2.60
2038,26-09-2025,15:23:29:171305,2.177,2.58
2039,26-09-2025,15:23:30:208305,1.999,2.58
2040,26-09-2025,15:23:31:242302,0.956,2.59
2041,26-09-2025,15:23:32:278306,1.469,2.59
2042,26-09-2025,15:23:33:312306,2.062,2.59
2043,26-09-2025,15:23:34:366302,0.984,2.59
2044,26-09-2025,15:23:35:400307,1.718,2.59
2045,26-09-2025,15:23:36:434284,1.910,2.59
2046,26-09-2025,15:23:37:468283,0.915,2.59
2047,26-09-2025,15:23:38:502303,1.974,2.59
2048,26-09-2025,15:23:39:538303,2.007,2.59
2049,26-09-2025,15:23:40:574308,1.266,2.59
2050,26-09-2025,15:23:41:609303,1.279,2.58
2051,26-09-2025,15:23:42:643308,2.217,2.59
2052,26-09-2025,15:23:43:677282,1.260,2.58
2053,26-09-2025,15:23:44:710308,1.575,2.59
2054,26-09-2025,15:23:45:744305,2.012,2.58
2055,26-09-2025,15:23:46:779283,1.096,2.59
2056,26-09-2025,15:23:47:812799,1.704,2.58
2057,26-09-2025,15:23:48:849304,2.239,2.59
2058,26-09-2025,15:23:49:883392,1.381,2.59
2059,26-09-2025,15:23:50:917301,1.330,2.60
2060,26-09-2025,15:23:51:951307,2.183,2.59
2061,26-09-2025,15:23:52:986283,1.422,2.60
2062,26-09-2025,15:23:54:020306,1.276,2.60
2063,26-09-2025,15:23:55:054281,2.226,2.59
2064,26-09-2025,15:23:56:088306,1.309,2.59
2065,26-09-2025,15:23:57:122306,1.380,2.60
2066,26-09-2025,15:23:58:156280,2.155,2.60
2067,26-09-2025,15:23:59:190306,1.160,2.58
2068,26-09-2025,15:24:00:226299,1.185,2.59
2069,26-09-2025,15:24:01:260743,2.261,2.60
2070,26-09-2025,15:24:02:295304,1.609,2.58
2071,26-09-2025,15:24:03:329281,1.103,2.59
2072,26-09-2025,15:24:04:362305,2.244,2.59
2073,26-09-2025,15:24:05:396306,1.418,2.59
2074,26-09-2025,15:24:06:430305,1.258,2.60
2075,26-09-2025,15:24:07:465398,2.241,2.59
2076,26-09-2025,15:24:08:499304,1.582,2.59
2077,26-09-2025,15:24:09:532282,1.281,2.59
2078,26-09-2025,15:24:10:565305,2.138,2.58
2079,26-09-2025,15:24:11:598314,1.007,2.58
2080,26-09-2025,15:24:12:632305,1.599,2.60
2081,26-09-2025,15:24:13:666301,2.034,2.59
2082,26-09-2025,15:24:14:705303,1.816,2.58
2083,26-09-2025,15:24:15:739282,0.941,2.59
2084,26-09-2025,15:24:16:772306,2.196,2.59
2085,26-09-2025,15:24:17:818308,1.218,2.58
2086,26-09-2025,15:24:18:851305,2.179,2.59
2087,26-09-2025,15:24:19:884283,1.056,2.60
2088,26-09-2025,15:24:20:917306,1.730,2.58
2089,26-09-2025,15:24:21:952307,2.059,2.59
2090,26-09-2025,15:24:22:986305,1.048,2.59
2091,26-09-2025,15:24:24:020282,1.538,2.59
2092,26-09-2025,15:24:25:054307,2.085,2.59
2093,26-09-2025,15:24:26:122306,1.430,2.59
2094,26-09-2025,15:24:27:156306,2.140,2.58
2095,26-09-2025,15:24:28:193300,1.700,2.60
2096,26-09-2025,15:24:29:227281,1.027,2.60
2097,26-09-2025,15:24:30:260282,2.252,2.59
2098,26-09-2025,15:24:31:293306,1.328,2.59
2099,26-09-2025,15:24:32:327283,1.328,2.58
2100,26-09-2025,15:24:33:361306,2.193,2.59
2101,26-09-2025,15:24:34:395282,1.255,2.59
2102,26-09-2025,15:24:35:430280,1.276,2.58
2103,26-09-2025,15:24:36:463306,2.131,2.59
