SNO,Date,Time,SGP40,Voltage_V
4919,25-09-2025,14:16:01:116507,31884,2.66
4920,25-09-2025,14:16:02:202505,31883,2.67
4921,25-09-2025,14:16:03:289521,31884,2.66
4922,25-09-2025,14:16:04:377507,31884,2.66
4923,25-09-2025,14:16:05:463527,31885,2.67
4924,25-09-2025,14:16:06:549505,31885,2.67
4925,25-09-2025,14:16:07:635525,31884,2.67
4926,25-09-2025,14:16:08:721507,31884,2.66
4927,25-09-2025,14:16:09:807527,31888,2.67
4928,25-09-2025,14:16:10:893505,31890,2.67
4929,25-09-2025,14:16:11:979525,31885,2.66
4930,25-09-2025,14:16:13:065507,31886,2.67
4931,25-09-2025,14:16:14:153505,31884,2.68
4932,25-09-2025,14:16:15:239525,31886,2.67
4933,25-09-2025,14:16:16:325507,31884,2.66
4934,25-09-2025,14:16:17:411527,31886,2.67
4935,25-09-2025,14:16:18:497505,31885,2.67
4936,25-09-2025,14:16:19:583525,31885,2.67
4937,25-09-2025,14:16:20:669507,31886,2.67
4938,25-09-2025,14:16:21:755527,31890,2.66
4939,25-09-2025,14:16:22:843505,31894,2.67
4940,25-09-2025,14:16:23:929654,31891,2.66
4941,25-09-2025,14:16:25:016563,31889,2.66
4942,25-09-2025,14:16:26:102507,31884,2.67
4943,25-09-2025,14:16:27:188535,31884,2.66
4944,25-09-2025,14:16:28:276505,31883,2.66
4945,25-09-2025,14:16:29:362525,31880,2.66
4946,25-09-2025,14:16:30:448507,31885,2.67
4947,25-09-2025,14:16:31:536527,31882,2.66
4948,25-09-2025,14:16:32:622505,31882,2.66
4949,25-09-2025,14:16:33:708525,31885,2.67
4950,25-09-2025,14:16:34:794507,31880,2.66
4951,25-09-2025,14:16:35:880505,31880,2.66
4952,25-09-2025,14:16:36:966525,31880,2.67
4953,25-09-2025,14:16:38:052507,31879,2.66
4954,25-09-2025,14:16:39:138527,31880,2.67
4955,25-09-2025,14:16:40:224505,31880,2.67
4956,25-09-2025,14:16:41:312525,31882,2.67
4957,25-09-2025,14:16:42:398507,31883,2.66
4958,25-09-2025,14:16:43:484527,31880,2.67
4959,25-09-2025,14:16:44:570507,31879,2.68
4960,25-09-2025,14:16:55:663564,31885,2.67
4961,25-09-2025,14:17:01:392565,31884,2.68
4962,25-09-2025,14:17:04:864565,31879,2.67
4963,25-09-2025,14:17:10:134565,31882,2.68
4964,25-09-2025,14:17:18:978565,31883,2.66
4965,25-09-2025,14:17:24:944565,31880,2.68
4966,25-09-2025,14:17:28:826565,31882,2.69
4967,25-09-2025,14:17:35:374565,31883,2.67
4968,25-09-2025,14:17:41:905565,31885,2.67
4969,25-09-2025,14:17:45:929565,31888,2.68
4970,25-09-2025,14:17:50:944565,31885,2.68
4971,25-09-2025,14:17:57:084565,31885,2.66
4972,25-09-2025,14:18:02:617564,31885,2.66
4973,25-09-2025,14:18:06:943587,31884,2.66
4974,25-09-2025,14:18:11:425565,31885,2.68
4975,25-09-2025,14:18:14:912565,31884,2.67
4976,25-09-2025,14:18:21:060565,31884,2.67
4977,25-09-2025,14:18:25:966565,31879,2.67
4978,25-09-2025,14:18:30:678593,31879,2.66
4979,25-09-2025,14:18:34:367676,31880,2.66
4980,25-09-2025,14:18:38:890565,31880,2.68
4981,25-09-2025,14:18:45:270565,31883,2.66
4982,25-09-2025,14:18:49:557565,31886,2.67
4983,25-09-2025,14:18:54:441565,31884,2.67
4984,25-09-2025,14:18:58:534565,31884,2.66
4985,25-09-2025,14:19:02:014605,31885,2.67
4986,25-09-2025,14:19:05:908565,31884,2.66
4987,25-09-2025,14:19:11:843565,31888,2.67
4988,25-09-2025,14:19:15:947565,31890,2.66
4989,25-09-2025,14:19:19:835565,31886,2.67
4990,25-09-2025,14:19:25:567589,31882,2.66
4991,25-09-2025,14:19:29:253615,31883,2.66
4992,25-09-2025,14:19:32:627565,31880,2.66
4993,25-09-2025,14:19:38:912565,31879,2.58
4994,25-09-2025,14:19:46:268565,31882,2.67
4995,25-09-2025,14:19:49:324565,31888,2.67
4996,25-09-2025,14:19:55:476565,31884,2.67
4997,25-09-2025,14:19:59:361565,31879,2.67
4998,25-09-2025,14:20:05:647565,31879,2.67
4999,25-09-2025,14:20:09:802565,31880,2.66
5000,25-09-2025,14:20:16:393565,31882,2.67
5001,25-09-2025,14:20:21:600567,31884,2.67
5002,25-09-2025,14:20:30:989566,31883,2.67
5003,25-09-2025,14:20:36:285566,31878,2.66
5004,25-09-2025,14:20:39:306585,31880,2.68
5005,25-09-2025,14:20:42:779566,31880,2.66
5006,25-09-2025,14:20:46:261566,31885,2.66
5007,25-09-2025,14:20:49:543566,31888,2.68
5008,25-09-2025,14:20:53:447566,31886,2.67
5009,25-09-2025,14:21:02:470566,31889,2.66
5010,25-09-2025,14:21:08:592565,31886,2.67
5011,25-09-2025,14:21:12:481566,31893,2.68
5012,25-09-2025,14:21:16:165566,31895,2.67
5013,25-09-2025,14:21:20:262566,31893,2.69
5014,25-09-2025,14:21:24:146566,31894,2.66
5015,25-09-2025,14:21:27:845566,31889,2.66
5016,25-09-2025,14:21:32:888566,31891,2.66
5017,25-09-2025,14:21:49:228571,31891,2.69
5018,25-09-2025,14:21:54:265566,31894,2.68
5019,25-09-2025,14:21:57:812566,31888,2.67
5020,25-09-2025,14:22:03:266702,31893,2.69
5021,25-09-2025,14:22:09:204566,31898,2.69
5022,25-09-2025,14:22:13:300566,31896,2.66
5023,25-09-2025,14:22:17:656566,31894,2.66
5024,25-09-2025,14:22:21:123567,31894,2.66
5025,25-09-2025,14:22:24:798566,31894,2.67
5026,25-09-2025,14:22:28:107566,31889,2.67
5027,25-09-2025,14:22:35:815567,31885,2.67
5028,25-09-2025,14:22:40:986561,31885,2.68
5029,25-09-2025,14:22:44:770566,31888,2.67
5030,25-09-2025,14:22:55:287658,31885,2.67
5031,25-09-2025,14:23:01:601574,31885,2.67
5032,25-09-2025,14:23:05:836565,31884,2.67
5033,25-09-2025,14:23:11:099566,31885,2.66
5034,25-09-2025,14:23:24:365566,31889,2.67
5035,25-09-2025,14:23:27:651566,31894,2.68
5036,25-09-2025,14:23:34:633567,31894,2.68
5037,25-09-2025,14:23:40:092566,31893,2.67
5038,25-09-2025,14:23:45:611566,31890,2.67
5039,25-09-2025,14:23:50:797567,31890,2.67
5040,25-09-2025,14:24:01:691573,31894,2.66
5041,25-09-2025,14:24:06:802566,31895,2.66
5042,25-09-2025,14:24:12:496566,31895,2.66
5043,25-09-2025,14:24:19:048569,31899,2.66
5044,25-09-2025,14:24:22:640566,31894,2.65
5045,25-09-2025,14:24:26:019566,31896,2.67
5046,25-09-2025,14:24:33:897566,31895,2.66
5047,25-09-2025,14:24:39:038566,31901,2.67
5048,25-09-2025,14:24:44:412566,31900,2.66
5049,25-09-2025,14:24:48:297566,31900,2.66
5050,25-09-2025,14:24:53:356565,31898,2.68
5051,25-09-2025,14:24:57:461566,31900,2.68
5052,25-09-2025,14:25:00:332566,31904,2.67
5053,25-09-2025,14:25:05:851566,31905,2.67
5054,25-09-2025,14:25:14:608570,31906,2.66
5055,25-09-2025,14:25:21:640566,31905,2.67
5056,25-09-2025,14:25:25:575566,31906,2.66
5057,25-09-2025,14:25:37:335572,31904,2.69
5058,25-09-2025,14:25:42:506561,31903,2.69
5059,25-09-2025,14:25:58:826567,31908,2.66
5060,25-09-2025,14:26:20:923572,31911,2.68
5061,25-09-2025,14:26:24:312566,31916,2.68
5062,25-09-2025,14:26:27:581567,31911,2.69
5063,25-09-2025,14:26:31:046566,31913,2.67
5064,25-09-2025,14:26:34:156567,31916,2.66
5065,25-09-2025,14:26:37:949566,31913,2.67
5066,25-09-2025,14:26:43:996564,31915,2.66
5067,25-09-2025,14:26:47:933566,31920,2.66
5068,25-09-2025,14:26:51:533566,31917,2.69
5069,25-09-2025,14:26:56:124566,31920,2.67
5070,25-09-2025,14:27:00:095565,31921,2.66
5071,25-09-2025,14:27:04:241566,31915,2.67
5072,25-09-2025,14:27:07:309566,31916,2.68
5073,25-09-2025,14:27:12:206566,31916,2.68
5074,25-09-2025,14:27:15:711567,31910,2.67
5075,25-09-2025,14:27:18:973566,31914,2.66
5076,25-09-2025,14:27:21:837566,31914,2.66
5077,25-09-2025,14:27:25:179566,31911,2.66
5078,25-09-2025,14:27:29:940566,31910,2.67
5079,25-09-2025,14:27:34:156566,31914,2.66
5080,25-09-2025,14:27:39:327562,31914,2.68
5081,25-09-2025,14:27:45:873566,31911,2.67
5082,25-09-2025,14:27:49:746566,31914,2.66
5083,25-09-2025,14:27:55:720567,31919,2.66
5084,25-09-2025,14:27:59:528591,31919,2.67
5085,25-09-2025,14:28:02:806599,31921,2.66
5086,25-09-2025,14:28:06:505566,31919,2.69
5087,25-09-2025,14:28:12:016566,31916,2.67
5088,25-09-2025,14:28:23:104566,31917,2.67
5089,25-09-2025,14:28:27:288566,31921,2.69
5090,25-09-2025,14:28:30:360631,31919,2.68
5091,25-09-2025,14:28:33:208565,31916,2.67
5092,25-09-2025,14:28:36:575565,31916,2.68
5093,25-09-2025,14:28:39:574565,31915,2.68
5094,25-09-2025,14:28:42:836565,31914,2.67
5095,25-09-2025,14:28:46:134565,31917,2.67
5096,25-09-2025,14:28:49:652565,31921,2.66
5097,25-09-2025,14:28:53:489565,31925,2.66
5098,25-09-2025,14:28:59:040565,31922,2.66
5099,25-09-2025,14:29:05:671565,31922,2.66
5100,25-09-2025,14:29:09:577565,31922,2.66
5101,25-09-2025,14:29:12:875566,31922,2.68
5102,25-09-2025,14:29:15:821566,31920,2.68
5103,25-09-2025,14:29:19:103574,31921,2.66
5104,25-09-2025,14:29:22:611567,31922,2.67
5105,25-09-2025,14:29:26:679566,31925,2.67
5106,25-09-2025,14:29:29:750566,31926,2.69
5107,25-09-2025,14:29:32:821566,31926,2.67
5108,25-09-2025,14:29:35:685566,31924,2.67
5109,25-09-2025,14:29:38:755566,31930,2.68
5110,25-09-2025,14:29:42:442655,31934,2.68
5111,25-09-2025,14:29:46:120617,31934,2.66
5112,25-09-2025,14:29:49:398566,31936,2.68
5113,25-09-2025,14:29:52:675566,31937,2.67
5114,25-09-2025,14:29:56:583566,31937,2.68
5115,25-09-2025,14:30:02:094570,31935,2.68
5116,25-09-2025,14:30:04:978566,31934,2.67
5117,25-09-2025,14:30:09:369566,31934,2.67
5118,25-09-2025,14:30:13:365593,31936,2.68
5119,25-09-2025,14:30:17:250679,31932,2.68
5120,25-09-2025,14:30:22:168565,31932,2.68
5121,25-09-2025,14:30:25:456566,31932,2.66
5122,25-09-2025,14:30:28:322566,31931,2.66
5123,25-09-2025,14:30:32:414565,31929,2.67
5124,25-09-2025,14:30:35:902566,31930,2.68
5125,25-09-2025,14:30:40:612707,31930,2.66
5126,25-09-2025,14:30:43:877566,31931,2.68
5127,25-09-2025,14:30:48:383566,31927,2.68
5128,25-09-2025,14:30:54:536566,31927,2.66
5129,25-09-2025,14:30:57:423566,31925,2.69
5130,25-09-2025,14:31:01:499565,31925,2.68
5131,25-09-2025,14:31:06:205566,31924,2.68
5132,25-09-2025,14:31:10:708566,31922,2.67
5133,25-09-2025,14:31:14:605566,31927,2.67
5134,25-09-2025,14:31:17:463612,31930,2.67
5135,25-09-2025,14:31:20:351566,31930,2.66
5136,25-09-2025,14:31:23:818566,31927,2.67
5137,25-09-2025,14:31:27:710566,31930,2.71
5138,25-09-2025,14:31:31:538566,31929,2.67
5139,25-09-2025,14:31:36:519566,31931,2.66
5140,25-09-2025,14:31:40:481565,31926,2.66
5141,25-09-2025,14:31:45:135566,31924,2.67
5142,25-09-2025,14:31:54:572587,31922,2.66
5143,25-09-2025,14:32:02:543567,31926,2.67
5144,25-09-2025,14:32:06:017566,31921,2.67
5145,25-09-2025,14:32:09:746566,31924,2.67
5146,25-09-2025,14:32:13:190566,31922,2.68
5147,25-09-2025,14:32:16:246566,31922,2.68
5148,25-09-2025,14:32:20:188566,31920,2.67
5149,25-09-2025,14:32:24:238566,31917,2.68
5150,25-09-2025,14:32:27:314565,31920,2.66
5151,25-09-2025,14:32:32:241566,31919,2.66
5152,25-09-2025,14:32:35:298566,31921,2.67
5153,25-09-2025,14:32:39:189587,31924,2.66
5154,25-09-2025,14:32:44:117566,31919,2.68
5155,25-09-2025,14:32:48:192595,31921,2.67
5156,25-09-2025,14:32:51:677566,31919,2.67
5157,25-09-2025,14:32:56:602566,31914,2.67
5158,25-09-2025,14:33:00:284566,31913,2.68
5159,25-09-2025,14:33:04:169565,31910,2.67
5160,25-09-2025,14:33:08:270565,31905,2.67
5161,25-09-2025,14:33:12:723566,31910,2.66
5162,25-09-2025,14:33:15:637566,31908,2.66
5163,25-09-2025,14:33:20:154566,31908,2.66
5164,25-09-2025,14:33:24:038603,31908,2.66
5165,25-09-2025,14:33:29:615566,31905,2.69
5166,25-09-2025,14:33:33:083566,31905,2.66
5167,25-09-2025,14:33:36:544566,31908,2.66
5168,25-09-2025,14:33:42:709564,31908,2.67
5169,25-09-2025,14:33:47:404566,31910,2.68
5170,25-09-2025,14:33:51:289565,31909,2.67
5171,25-09-2025,14:33:57:364564,31914,2.66
5172,25-09-2025,14:34:01:121566,31917,2.68
5173,25-09-2025,14:34:05:629566,31915,2.68
5174,25-09-2025,14:34:09:517566,31917,2.68
5175,25-09-2025,14:34:12:382566,31919,2.67
5176,25-09-2025,14:34:17:694566,31919,2.66
5177,25-09-2025,14:34:22:821566,31924,2.67
5178,25-09-2025,14:34:26:525566,31920,2.69
5179,25-09-2025,14:34:30:629567,31921,2.67
5180,25-09-2025,14:34:33:874565,31921,2.66
5181,25-09-2025,14:34:39:813566,31917,2.67
5182,25-09-2025,14:34:45:560566,31913,2.66
5183,25-09-2025,14:34:49:667566,31911,2.66
5184,25-09-2025,14:34:53:953566,31913,2.66
5185,25-09-2025,14:34:59:277566,31913,2.68
5186,25-09-2025,14:35:05:219566,31910,2.67
5187,25-09-2025,14:35:09:512709,31910,2.67
5188,25-09-2025,14:35:13:826566,31910,2.68
5189,25-09-2025,14:35:17:302566,31917,2.66
5190,25-09-2025,14:35:23:240565,31916,2.68
5191,25-09-2025,14:35:29:812565,31913,2.68
5192,25-09-2025,14:35:33:682565,31910,2.66
5193,25-09-2025,14:35:39:882565,31908,2.67
5194,25-09-2025,14:35:43:539565,31909,2.66
5195,25-09-2025,14:35:48:046565,31909,2.66
5196,25-09-2025,14:35:55:252565,31911,2.68
5197,25-09-2025,14:36:00:526565,31910,2.68
5198,25-09-2025,14:36:06:936565,31913,2.66
5199,25-09-2025,14:36:13:246565,31914,2.7
5200,25-09-2025,14:36:19:346565,31911,2.66
5201,25-09-2025,14:36:25:547564,31916,2.68
5202,25-09-2025,14:36:31:845566,31920,2.67
5203,25-09-2025,14:36:37:930564,31916,2.66
5204,25-09-2025,14:36:43:658583,31915,2.66
5205,25-09-2025,14:36:48:829562,31913,2.67
5206,25-09-2025,14:36:56:353567,31915,2.68
5207,25-09-2025,14:37:19:791572,31914,2.66
5208,25-09-2025,14:37:32:312572,31915,2.69
5209,25-09-2025,14:37:40:562566,31917,2.67
5210,25-09-2025,14:37:44:052565,31917,2.67
5211,25-09-2025,14:37:47:516566,31915,2.66
5212,25-09-2025,14:37:52:422567,31920,2.68
5213,25-09-2025,14:37:57:772566,31920,2.66
5214,25-09-2025,14:38:04:257564,31922,2.66
5215,25-09-2025,14:38:11:903565,31925,2.64
5216,25-09-2025,14:38:15:574566,31925,2.66
5217,25-09-2025,14:38:20:696566,31922,2.67
5218,25-09-2025,14:38:26:639566,31920,2.68
5219,25-09-2025,14:38:29:930566,31919,2.67
5220,25-09-2025,14:38:34:223571,31916,2.69
5221,25-09-2025,14:38:46:295566,31919,2.66
5222,25-09-2025,14:38:50:813566,31914,2.68
5223,25-09-2025,14:38:55:102566,31913,2.66
5224,25-09-2025,14:39:00:022566,31915,2.67
5225,25-09-2025,14:39:05:180566,31913,2.68
5226,25-09-2025,14:39:10:292566,31909,2.7
5227,25-09-2025,14:39:15:422566,31909,2.67
5228,25-09-2025,14:39:19:281566,31911,2.67
5229,25-09-2025,14:39:24:433566,31914,2.66
5230,25-09-2025,14:39:28:412566,31911,2.66
5231,25-09-2025,14:39:34:019566,31915,2.67
5232,25-09-2025,14:39:39:137697,31913,2.67
5233,25-09-2025,14:39:43:244566,31913,2.67
5234,25-09-2025,14:39:46:715707,31913,2.68
5235,25-09-2025,14:39:53:946566,31911,2.67
5236,25-09-2025,14:40:00:651566,31913,2.67
5237,25-09-2025,14:40:16:259564,31913,2.68
5238,25-09-2025,14:40:21:430561,31915,2.67
5239,25-09-2025,14:40:40:036564,31913,2.68
5240,25-09-2025,14:40:53:473571,31915,2.67
5241,25-09-2025,14:40:54:562525,31911,2.67
5242,25-09-2025,14:40:55:648507,31909,2.67
5243,25-09-2025,14:40:56:734505,31906,2.66
5244,25-09-2025,14:40:57:820525,31909,2.66
5245,25-09-2025,14:40:58:906522,31910,2.66
5246,25-09-2025,14:40:59:992507,31909,2.67
5247,25-09-2025,14:41:01:078527,31913,2.66
5248,25-09-2025,14:41:02:164505,31915,2.68
5249,25-09-2025,14:41:03:250525,31910,2.67
5250,25-09-2025,14:41:04:338506,31911,2.67
5251,25-09-2025,14:41:05:424541,31909,2.67
5252,25-09-2025,14:41:06:510505,31914,2.67
5253,25-09-2025,14:41:07:596508,31913,2.67
5254,25-09-2025,14:41:08:682507,31916,2.66
5255,25-09-2025,14:41:16:675566,31911,2.66
5256,25-09-2025,14:41:26:663566,31913,2.66
5257,25-09-2025,14:41:33:250564,31914,2.66
5258,25-09-2025,14:41:39:638566,31910,2.66
5259,25-09-2025,14:41:46:734567,31910,2.67
5260,25-09-2025,14:41:50:425565,31911,2.67
5261,25-09-2025,14:41:54:103622,31908,2.67
5262,25-09-2025,14:42:00:073566,31908,2.66
5263,25-09-2025,14:42:05:990566,31904,2.66
5264,25-09-2025,14:42:10:489566,31903,2.67
5265,25-09-2025,14:42:17:445566,31901,2.68
5266,25-09-2025,14:42:23:604566,31904,2.67
5267,25-09-2025,14:42:28:775562,31913,2.68
5268,25-09-2025,14:42:33:945563,31914,2.66
5269,25-09-2025,14:42:55:906568,31910,2.68
5270,25-09-2025,14:43:01:077561,31909,2.67
5271,25-09-2025,14:43:06:248562,31913,2.68
5272,25-09-2025,14:43:17:716572,31910,2.67
5273,25-09-2025,14:43:28:248572,31908,2.67
5274,25-09-2025,14:43:33:186566,31905,2.67
5275,25-09-2025,14:43:46:083572,31905,2.66
5276,25-09-2025,14:43:52:521564,31900,2.67
5277,25-09-2025,14:43:57:714566,31900,2.66
5278,25-09-2025,14:44:13:314564,31900,2.66
5279,25-09-2025,14:44:23:717566,31901,2.66
5280,25-09-2025,14:44:35:318565,31895,2.67
5281,25-09-2025,14:44:45:807571,31896,2.66
5282,25-09-2025,14:44:50:985566,31894,2.68
5283,25-09-2025,14:44:58:426567,31898,2.66
5284,25-09-2025,14:45:08:001564,31893,2.66
5285,25-09-2025,14:45:17:302564,31891,2.66
5286,25-09-2025,14:45:29:285568,31899,2.67
5287,25-09-2025,14:45:42:469571,31894,2.69
5288,25-09-2025,14:45:49:014566,31896,2.66
5289,25-09-2025,14:45:56:022564,31896,2.66
5290,25-09-2025,14:46:04:931565,31896,2.67
5291,25-09-2025,14:46:12:481565,31895,2.66
5292,25-09-2025,14:46:17:807565,31898,2.67
5293,25-09-2025,14:46:24:094565,31896,2.66
5294,25-09-2025,14:46:31:681565,31895,2.66
5295,25-09-2025,14:46:38:508565,31899,2.67
5296,25-09-2025,14:46:43:748565,31899,2.67
5297,25-09-2025,14:46:49:628565,31886,2.66
5298,25-09-2025,14:46:53:423565,31890,2.65
5299,25-09-2025,14:46:56:213565,31895,2.68
5300,25-09-2025,14:46:59:364565,31893,2.66
5301,25-09-2025,14:47:03:264566,31894,2.67
5302,25-09-2025,14:47:06:548566,31898,2.68
5303,25-09-2025,14:47:09:622566,31899,2.68
5304,25-09-2025,14:47:13:086566,31900,2.67
5305,25-09-2025,14:47:16:567566,31900,2.68
5306,25-09-2025,14:47:19:647594,31901,2.68
5307,25-09-2025,14:47:23:125566,31903,2.66
5308,25-09-2025,14:47:26:608694,31903,2.67
5309,25-09-2025,14:47:29:674566,31903,2.66
5310,25-09-2025,14:47:34:589565,31901,2.67
5311,25-09-2025,14:47:37:561566,31903,2.68
5312,25-09-2025,14:47:42:068566,31903,2.68
5313,25-09-2025,14:47:48:582567,31905,2.68
5314,25-09-2025,14:47:51:894566,31905,2.67
5315,25-09-2025,14:47:54:868566,31904,2.67
5316,25-09-2025,14:47:58:396566,31904,2.66
5317,25-09-2025,14:48:01:219566,31906,2.69
5318,25-09-2025,14:48:05:857566,31909,2.68
5319,25-09-2025,14:48:09:008565,31904,2.66
5320,25-09-2025,14:48:12:503564,31908,2.65
5321,25-09-2025,14:48:15:861566,31910,2.66
5322,25-09-2025,14:48:20:465566,31906,2.67
5323,25-09-2025,14:48:23:337566,31904,2.67
5324,25-09-2025,14:48:27:845579,31903,2.69
5325,25-09-2025,14:48:33:572566,31903,2.67
5326,25-09-2025,14:48:36:760566,31903,2.66
5327,25-09-2025,14:48:40:541566,31903,2.66
5328,25-09-2025,14:48:44:049567,31904,2.67
5329,25-09-2025,14:48:47:703566,31909,2.68
5330,25-09-2025,14:48:51:289565,31910,2.67
5331,25-09-2025,14:48:54:983566,31910,2.67
5332,25-09-2025,14:48:59:379566,31905,2.67
5333,25-09-2025,14:49:02:450566,31906,2.68
5334,25-09-2025,14:49:06:768566,31909,2.66
5335,25-09-2025,14:49:11:378566,31909,2.66
5336,25-09-2025,14:49:15:160566,31908,2.66
5337,25-09-2025,14:49:18:425566,31908,2.67
5338,25-09-2025,14:49:22:523566,31905,2.66
5339,25-09-2025,14:49:26:633566,31906,2.67
5340,25-09-2025,14:49:29:897702,31904,2.69
5341,25-09-2025,14:49:32:965566,31903,2.68
5342,25-09-2025,14:49:36:492566,31908,2.66
5343,25-09-2025,14:49:40:148566,31915,2.68
5344,25-09-2025,14:49:43:821566,31915,2.67
5345,25-09-2025,14:49:47:714566,31913,2.67
5346,25-09-2025,14:49:51:506566,31913,2.67
5347,25-09-2025,14:49:54:578566,31910,2.68
5348,25-09-2025,14:49:58:671566,31908,2.67
5349,25-09-2025,14:50:02:479566,31908,2.66
5350,25-09-2025,14:50:08:814565,31905,2.66
5351,25-09-2025,14:50:11:779584,31906,2.66
5352,25-09-2025,14:50:15:367566,31899,2.66
5353,25-09-2025,14:50:19:868567,31904,2.68
5354,25-09-2025,14:50:25:908566,31903,2.66
5355,25-09-2025,14:50:30:206566,31901,2.67
5356,25-09-2025,14:50:35:444566,31909,2.66
5357,25-09-2025,14:50:41:477566,31904,2.66
5358,25-09-2025,14:50:46:510566,31904,2.68
5359,25-09-2025,14:50:53:971566,31906,2.67
5360,25-09-2025,14:51:01:847565,31910,2.66
5361,25-09-2025,14:51:05:435566,31910,2.67
5362,25-09-2025,14:51:10:588566,31909,2.66
5363,25-09-2025,14:51:18:367566,31909,2.67
5364,25-09-2025,14:53:18:751565,31911,2.68
5365,25-09-2025,14:53:39:583571,31910,2.67
5366,25-09-2025,14:53:53:427571,31910,2.67
5367,25-09-2025,14:55:54:800565,31911,2.68
5368,25-09-2025,14:56:03:500564,31906,2.67
5369,26-09-2025,12:13:25:087575,65529,2.68
5370,26-09-2025,12:13:28:795571,30481,2.66
5371,26-09-2025,12:13:31:669604,30877,2.68
5372,26-09-2025,12:13:34:952574,30964,2.68
5373,26-09-2025,12:13:38:629573,31229,2.67
5374,26-09-2025,12:13:42:742573,31271,2.68
5375,26-09-2025,12:13:48:466573,31320,2.67
5376,26-09-2025,12:13:51:741573,31363,2.66
5377,26-09-2025,12:13:57:719573,31403,2.67
5378,26-09-2025,12:14:03:617572,31438,2.67
5379,26-09-2025,12:14:06:483573,31468,2.66
5380,26-09-2025,12:14:09:452573,31483,2.68
5381,26-09-2025,12:14:12:635573,31494,2.67
5382,26-09-2025,12:14:15:806573,31503,2.66
5383,26-09-2025,12:14:19:006573,31514,2.67
5384,26-09-2025,12:14:21:689573,31522,2.66
5385,26-09-2025,12:14:27:948572,31526,2.69
5386,26-09-2025,12:14:31:271573,31530,2.67
5387,26-09-2025,12:14:43:284579,31535,2.68
5388,26-09-2025,12:14:46:662572,31540,2.68
5389,26-09-2025,12:14:49:714573,31540,2.57
5390,26-09-2025,12:14:54:571580,31540,2.67
5391,26-09-2025,12:14:59:743570,31541,2.67
5392,26-09-2025,12:15:04:915570,31538,2.66
5393,26-09-2025,12:15:13:463573,31545,2.66
5394,26-09-2025,12:15:16:263573,31551,2.66
5395,26-09-2025,12:15:18:994573,31551,2.67
5396,26-09-2025,12:15:23:086573,31550,2.66
5397,26-09-2025,12:15:26:924573,31543,2.66
5398,26-09-2025,12:15:33:457572,31535,2.66
5399,26-09-2025,12:15:38:629568,31530,2.67
5400,26-09-2025,12:15:46:535573,31522,2.67
5401,26-09-2025,12:15:49:189573,31516,2.68
5402,26-09-2025,12:15:51:859573,31516,2.66
5403,26-09-2025,12:15:54:929662,31519,2.67
5404,26-09-2025,12:15:58:002604,31519,2.68
5405,26-09-2025,12:16:00:664573,31517,2.68
5406,26-09-2025,12:16:03:631573,31525,2.66
5407,26-09-2025,12:16:06:393698,31525,2.67
5408,26-09-2025,12:16:10:618572,31526,2.66
5409,26-09-2025,12:16:15:792570,31524,2.68
5410,26-09-2025,12:16:22:367573,31527,2.67
5411,26-09-2025,12:16:27:499585,31517,2.66
5412,26-09-2025,12:16:30:816534,31506,2.65
5413,26-09-2025,12:16:34:304585,31501,2.66
5414,26-09-2025,12:16:37:371534,31506,2.66
5415,26-09-2025,12:16:40:446534,31501,2.66
5416,26-09-2025,12:16:43:917534,31494,2.66
5417,26-09-2025,12:16:47:188534,31483,2.66
5418,26-09-2025,12:16:52:515534,31483,2.65
5419,26-09-2025,12:16:56:001638,31473,2.67
5420,26-09-2025,12:16:58:877534,31472,2.66
5421,26-09-2025,12:17:02:356534,31473,2.66
5422,26-09-2025,12:17:05:442557,31481,2.67
5423,26-09-2025,12:17:11:909538,31493,2.66
5424,26-09-2025,12:17:17:117536,31493,2.66
5425,26-09-2025,12:17:22:325536,31499,2.67
5426,26-09-2025,12:17:27:535536,31505,2.66
5427,26-09-2025,12:17:35:994534,31512,2.66
5428,26-09-2025,12:17:39:660534,31505,2.66
5429,26-09-2025,12:17:43:101534,31506,2.66
5430,26-09-2025,12:17:46:578534,31501,2.66
5431,26-09-2025,12:17:49:257534,31509,2.68
5432,26-09-2025,12:17:52:725534,31505,2.66
5433,26-09-2025,12:17:55:200534,31498,2.66
5434,26-09-2025,12:18:00:129534,31486,2.66
5435,26-09-2025,12:18:03:488534,31490,2.65
5436,26-09-2025,12:18:06:061534,31498,2.66
5437,26-09-2025,12:18:08:918534,31507,2.67
5438,26-09-2025,12:18:12:596534,31504,2.66
5439,26-09-2025,12:18:15:056540,31514,2.66
5440,26-09-2025,12:18:18:371534,31521,2.66
5441,26-09-2025,12:18:21:814534,31520,2.67
5442,26-09-2025,12:18:24:531534,31529,2.66
5443,26-09-2025,12:18:28:579534,31529,2.66
5444,26-09-2025,12:18:33:910534,31545,2.66
5445,26-09-2025,12:18:37:143534,31547,2.66
5446,26-09-2025,12:18:40:443534,31553,2.67
5447,26-09-2025,12:18:44:128534,31555,2.66
5448,26-09-2025,12:18:47:404534,31557,2.67
5449,26-09-2025,12:18:51:106534,31558,2.66
5450,26-09-2025,12:18:56:010552,31578,2.66
5451,26-09-2025,12:18:59:897534,31579,2.66
5452,26-09-2025,12:19:03:861534,31585,2.67
5453,26-09-2025,12:19:08:704534,31561,2.66
5454,26-09-2025,12:19:13:832534,31546,2.67
5455,26-09-2025,12:19:16:902534,31538,2.66
